ID,state,county,population,start_year,start_month,prior_period_ipc_phase,prior_period_phase3plus_pct,prior_year_cereal_production_tonnes,prior_year_cereal_gap_tonnes,food_insecurity_risk
ID_6IF31D,Western Bahr El Ghazal,Jur River,245725.0,2023,12,Crisis,44.8,17034.0,-3298.0,1
ID_2O25TG,Western Bahr El Ghazal,Jur River,245725.0,2024,4,Crisis,35.0,29910.0,2069.0,1
ID_5JTV75,Western Bahr El Ghazal,Jur River,292279.0,2024,9,Crisis,50.1,29910.0,2069.0,1
ID_SSUMH0,Western Bahr El Ghazal,Jur River,169721.0,2024,12,Crisis,25.0,29910.0,2069.0,0
ID_ZNSGWO,Western Bahr El Ghazal,Jur River,172343.0,2025,4,Stressed,14.7,40460.0,7344.0,1
ID_C4191H,Western Bahr El Ghazal,Raga,85983.0,2014,10,Stressed,15.1,8780.631578947368,-1332.7105263157894,0
ID_KK7X34,Western Bahr El Ghazal,Raga,87554.0,2015,1,Minimal,0.0,8780.631578947368,-1332.7105263157894,0
ID_UDC4FH,Western Bahr El Ghazal,Raga,87554.0,2015,4,Minimal,0.0,8780.631578947368,-1332.7105263157894,1
ID_065AFU,Western Bahr El Ghazal,Raga,87554.0,2015,5,Crisis,40.0,8780.631578947368,-1332.7105263157894,1
ID_20VMAK,Western Bahr El Ghazal,Raga,87554.0,2015,8,Crisis,40.0,8780.631578947368,-1332.7105263157894,1
ID_RX0GWH,Western Bahr El Ghazal,Raga,87554.0,2015,10,Crisis,20.6,8780.631578947368,-1332.7105263157894,0
ID_AOQHVD,Western Bahr El Ghazal,Raga,89125.0,2016,1,Stressed,4.6,10932.0,2252.0,0
ID_8FBFFH,Western Bahr El Ghazal,Raga,89125.0,2016,4,Stressed,10.1,10932.0,2252.0,0
ID_EYZQQX,Western Bahr El Ghazal,Raga,89125.0,2016,5,Stressed,4.5,10932.0,2252.0,0
ID_BV0DEO,Western Bahr El Ghazal,Raga,89125.0,2016,8,Stressed,5.6,10932.0,2252.0,1
ID_EGEZQ0,Western Bahr El Ghazal,Raga,89125.0,2016,10,Emergency,40.4,10932.0,2252.0,1
ID_X717HW,Western Bahr El Ghazal,Raga,90697.0,2017,1,Crisis,30.3,6010.0,-5442.0,1
ID_0BUPMT,Western Bahr El Ghazal,Raga,90697.0,2017,2,Crisis,20.9,6010.0,-5442.0,1
ID_XQ531D,Western Bahr El Ghazal,Raga,90697.0,2017,5,Crisis,25.4,6010.0,-5442.0,1
ID_1KDK2Y,Western Bahr El Ghazal,Raga,90697.0,2017,6,Crisis,55.1,6010.0,-5442.0,1
ID_WFMAX9,Western Bahr El Ghazal,Raga,95321.0,2017,9,Emergency,70.6,6010.0,-5442.0,1
ID_FKE4VZ,Western Bahr El Ghazal,Raga,95321.0,2017,10,Emergency,65.0,6010.0,-5442.0,1
ID_N8Z4C0,Western Bahr El Ghazal,Raga,98181.0,2018,1,Emergency,69.2,3864.0,-5954.0,1
ID_X2HYVE,Western Bahr El Ghazal,Raga,98181.0,2018,2,Crisis,70.3,3864.0,-5954.0,1
ID_ZRAD8E,Western Bahr El Ghazal,Raga,98181.0,2018,5,Emergency,75.4,3864.0,-5954.0,1
ID_JPMLNL,Western Bahr El Ghazal,Raga,98181.0,2018,9,Emergency,85.6,3864.0,-5954.0,1
ID_7HA752,Western Bahr El Ghazal,Raga,98181.0,2018,10,Emergency,80.5,3864.0,-5954.0,1
ID_A97PNF,Western Bahr El Ghazal,Raga,101882.0,2019,1,Emergency,80.5,18766.0,6776.0,1
ID_IRCVCZ,Western Bahr El Ghazal,Raga,58178.0,2019,8,Crisis,55.0,18766.0,6776.0,1
ID_8P5AIE,Western Bahr El Ghazal,Raga,58178.0,2019,9,Crisis,70.5,18766.0,6776.0,1
ID_KX6MJ5,Western Bahr El Ghazal,Raga,58178.0,2020,1,Crisis,55.0,5369.0,-5125.0,1
ID_3YXHZK,Western Bahr El Ghazal,Raga,59293.0,2020,1,Crisis,49.8,5369.0,-5125.0,1
ID_IEW6OR,Western Bahr El Ghazal,Raga,58178.0,2020,2,Crisis,38.8,5369.0,-5125.0,1
ID_6XN6LC,Western Bahr El Ghazal,Raga,58178.0,2020,5,Crisis,60.2,5369.0,-5125.0,1
ID_PY9NPG,Western Bahr El Ghazal,Raga,59525.0,2022,2,Crisis,65.3,7542.0,-3591.0,1
ID_IRD4JP,Western Bahr El Ghazal,Raga,59525.0,2022,4,Crisis,25.2,7542.0,-3591.0,1
ID_DT12SB,Western Bahr El Ghazal,Raga,59638.0,2022,10,Crisis,35.3,7542.0,-3591.0,1
ID_A62TDO,Western Bahr El Ghazal,Raga,59638.0,2022,12,Crisis,45.3,7542.0,-3591.0,1
ID_1DFSTS,Western Bahr El Ghazal,Raga,59638.0,2023,4,Crisis,45.3,10155.0,-1312.0,1
ID_3YQFBZ,Western Bahr El Ghazal,Raga,108343.0,2023,9,Crisis,50.3,10155.0,-1312.0,1
ID_9ZQHBQ,Western Bahr El Ghazal,Raga,108343.0,2023,12,Crisis,45.2,10155.0,-1312.0,1
ID_IQICB5,Western Bahr El Ghazal,Raga,108343.0,2024,4,Crisis,35.1,13665.0,2506.0,1
ID_NTJK2G,Western Bahr El Ghazal,Raga,61427.0,2024,9,Crisis,54.5,13665.0,2506.0,1
ID_ZAUGTT,Western Bahr El Ghazal,Raga,72181.0,2024,12,Crisis,55.4,13665.0,2506.0,1
ID_MPPJBE,Western Bahr El Ghazal,Raga,73296.0,2025,4,Crisis,44.3,8756.0,2429.0,1
ID_AHY5HO,Western Bahr El Ghazal,Wau,232909.0,2014,10,Stressed,8.6,27732.315789473683,-7080.394736842105,0
ID_37PJPO,Western Bahr El Ghazal,Wau,237164.0,2015,1,Minimal,3.0,27732.315789473683,-7080.394736842105,0
ID_3CVS3Z,Western Bahr El Ghazal,Wau,237164.0,2015,4,Minimal,3.0,27732.315789473683,-7080.394736842105,0
ID_RB9OPL,Western Bahr El Ghazal,Wau,237164.0,2015,5,Stressed,8.9,27732.315789473683,-7080.394736842105,0
ID_LV12BV,Western Bahr El Ghazal,Wau,237164.0,2015,8,Stressed,20.2,27732.315789473683,-7080.394736842105,1
ID_XEJAXV,Western Bahr El Ghazal,Wau,237164.0,2015,10,Crisis,19.8,27732.315789473683,-7080.394736842105,0
ID_T7CZ14,Western Bahr El Ghazal,Wau,241419.0,2016,1,Stressed,5.1,27885.0,-1808.0,0
ID_WJAI9C,Western Bahr El Ghazal,Wau,241419.0,2016,4,Stressed,9.9,27885.0,-1808.0,1
ID_2BVS3K,Western Bahr El Ghazal,Wau,241419.0,2016,5,Emergency,64.6,27885.0,-1808.0,1
ID_337OV9,Western Bahr El Ghazal,Wau,241419.0,2016,8,Emergency,81.6,27885.0,-1808.0,1
ID_WXHVY3,Western Bahr El Ghazal,Wau,241419.0,2016,10,Crisis,31.5,27885.0,-1808.0,0
ID_NUKOND,Western Bahr El Ghazal,Wau,245674.0,2017,1,Stressed,17.4,20916.0,-8780.0,1
ID_HKBRJI,Western Bahr El Ghazal,Wau,245674.0,2017,2,Crisis,33.0,20916.0,-8780.0,1
ID_GLG08Y,Western Bahr El Ghazal,Wau,245674.0,2017,5,Crisis,51.3,20916.0,-8780.0,1
ID_VU69QA,Western Bahr El Ghazal,Wau,245674.0,2017,6,Crisis,35.0,20916.0,-8780.0,1
ID_Z6FP9X,Western Bahr El Ghazal,Wau,277297.0,2017,9,Crisis,55.4,20916.0,-8780.0,1
ID_AQS3TG,Western Bahr El Ghazal,Wau,277297.0,2017,10,Emergency,80.1,20916.0,-8780.0,1
ID_DBFXA2,Western Bahr El Ghazal,Wau,285616.0,2018,1,Emergency,75.0,15647.0,-18626.0,1
ID_WD7772,Western Bahr El Ghazal,Wau,285616.0,2018,2,Crisis,55.0,15647.0,-18626.0,1
ID_IY1UV5,Western Bahr El Ghazal,Wau,285616.0,2018,5,Crisis,65.1,15647.0,-18626.0,1
ID_2QFE98,Western Bahr El Ghazal,Wau,285616.0,2018,9,Emergency,71.1,15647.0,-18626.0,1
ID_0TW87S,Western Bahr El Ghazal,Wau,285616.0,2018,10,Emergency,71.1,15647.0,-18626.0,1
ID_34876K,Western Bahr El Ghazal,Wau,296384.0,2019,1,Crisis,62.0,28812.0,-10636.0,1
ID_E1Q5MS,Western Bahr El Ghazal,Wau,314949.0,2019,8,Crisis,57.0,28812.0,-10636.0,1
ID_7UPSPA,Western Bahr El Ghazal,Wau,314949.0,2019,9,Crisis,64.8,28812.0,-10636.0,1
ID_G3JBRR,Western Bahr El Ghazal,Wau,314949.0,2020,1,Crisis,54.9,22935.0,-13697.0,1
ID_D44NDV,Western Bahr El Ghazal,Wau,318054.0,2020,1,Crisis,50.2,22935.0,-13697.0,1
ID_DXDF6Y,Western Bahr El Ghazal,Wau,314949.0,2020,2,Crisis,50.0,22935.0,-13697.0,1
ID_V2VP6F,Western Bahr El Ghazal,Wau,314949.0,2020,5,Crisis,54.9,22935.0,-13697.0,1
ID_0O7Y4X,Western Bahr El Ghazal,Wau,320144.0,2022,2,Crisis,64.8,34372.0,-4491.0,1
ID_BBMZJ2,Western Bahr El Ghazal,Wau,320144.0,2022,4,Crisis,30.0,34372.0,-4491.0,1
ID_2PMB6X,Western Bahr El Ghazal,Wau,320752.0,2022,10,Crisis,40.0,34372.0,-4491.0,1
ID_GK6YUL,Western Bahr El Ghazal,Wau,320752.0,2022,12,Crisis,34.9,34372.0,-4491.0,1
ID_ND7U4X,Western Bahr El Ghazal,Wau,320752.0,2023,4,Crisis,29.9,37492.0,-2537.0,1
ID_XGX57Z,Western Bahr El Ghazal,Wau,208486.0,2023,9,Crisis,44.9,37492.0,-2537.0,1
ID_KVNIJW,Western Bahr El Ghazal,Wau,208486.0,2023,12,Crisis,54.7,37492.0,-2537.0,1
ID_AQLCAU,Western Bahr El Ghazal,Wau,208486.0,2024,4,Crisis,30.2,22458.0,-3310.0,1
ID_DF9M13,Western Bahr El Ghazal,Wau,330375.0,2024,9,Crisis,45.1,22458.0,-3310.0,1
ID_OTESU2,Western Bahr El Ghazal,Wau,201001.0,2024,12,Crisis,45.1,22458.0,-3310.0,1
ID_HTTSW5,Western Bahr El Ghazal,Wau,204106.0,2025,4,Crisis,34.8,40440.0,-394.0,1
ID_EJR91Q,Western Equatoria,Ezo,102463.0,2014,10,Minimal,0.0,19471.92105263158,3369.684210526316,0
ID_UPWCKH,Western Equatoria,Ezo,104180.0,2015,1,Minimal,0.0,19471.92105263158,3369.684210526316,0
ID_3V10M1,Western Equatoria,Ezo,104180.0,2015,4,Minimal,0.0,19471.92105263158,3369.684210526316,0
ID_V395ZD,Western Equatoria,Ezo,104180.0,2015,5,Minimal,0.0,19471.92105263158,3369.684210526316,0
ID_HZ6M9B,Western Equatoria,Ezo,104180.0,2015,8,Minimal,0.0,19471.92105263158,3369.684210526316,0
ID_JUDL3A,Western Equatoria,Ezo,104180.0,2015,10,Stressed,0.0,19471.92105263158,3369.684210526316,0
ID_F6KKFE,Western Equatoria,Ezo,105897.0,2016,1,Stressed,0.0,12970.0,-2397.0,0
ID_DLBGKB,Western Equatoria,Ezo,105897.0,2016,4,Minimal,0.0,12970.0,-2397.0,1
ID_UOC1R6,Western Equatoria,Ezo,105897.0,2016,5,Crisis,24.6,12970.0,-2397.0,1
ID_01EJT1,Western Equatoria,Ezo,105897.0,2016,8,Crisis,24.6,12970.0,-2397.0,1
ID_WT805Q,Western Equatoria,Ezo,105897.0,2016,10,Crisis,19.8,12970.0,-2397.0,0
ID_TDCJS9,Western Equatoria,Ezo,93503.0,2017,1,Stressed,10.4,8230.0,-8022.0,0
ID_24W7W8,Western Equatoria,Ezo,93503.0,2017,2,Stressed,15.0,8230.0,-8022.0,1
ID_TWT2I9,Western Equatoria,Ezo,107614.0,2017,5,Crisis,44.9,8230.0,-8022.0,1
ID_OWP7NL,Western Equatoria,Ezo,107614.0,2017,6,Crisis,20.4,8230.0,-8022.0,0
ID_6DMJLX,Western Equatoria,Ezo,102351.0,2017,9,Stressed,14.9,8230.0,-8022.0,1
ID_DW0YCY,Western Equatoria,Ezo,102351.0,2017,10,Crisis,19.5,8230.0,-8022.0,1
ID_RNZNZM,Western Equatoria,Ezo,105421.0,2018,1,Crisis,24.4,11058.0,-4228.0,0
ID_CCYC3T,Western Equatoria,Ezo,105421.0,2018,2,Stressed,10.4,11058.0,-4228.0,1
ID_13HLOZ,Western Equatoria,Ezo,105421.0,2018,5,Crisis,24.7,11058.0,-4228.0,1
ID_ESJNCR,Western Equatoria,Ezo,105421.0,2018,9,Crisis,35.1,11058.0,-4228.0,1
ID_BVXKET,Western Equatoria,Ezo,105421.0,2018,10,Crisis,55.0,11058.0,-4228.0,0
ID_UGKNN5,Western Equatoria,Ezo,109396.0,2019,1,Stressed,15.2,11390.0,-4355.0,0
ID_20UPRB,Western Equatoria,Ezo,119490.0,2019,8,Stressed,4.6,11390.0,-4355.0,1
ID_2JA2LP,Western Equatoria,Ezo,119490.0,2019,9,Crisis,30.1,11390.0,-4355.0,0
ID_N1M6U2,Western Equatoria,Ezo,119490.0,2020,1,Stressed,10.0,17335.0,997.0,0
ID_LLH22B,Western Equatoria,Ezo,121149.0,2020,1,Stressed,15.1,17335.0,997.0,0
ID_E4N252,Western Equatoria,Ezo,119490.0,2020,2,Stressed,0.0,17335.0,997.0,1
ID_4GPZBO,Western Equatoria,Ezo,119490.0,2020,5,Crisis,20.1,17335.0,997.0,0
ID_MVIBZY,Western Equatoria,Ezo,132745.0,2022,2,Stressed,5.0,27712.0,10379.0,1
ID_FGGK82,Western Equatoria,Ezo,132745.0,2022,4,Crisis,30.1,27712.0,10379.0,1
ID_P5YRO1,Western Equatoria,Ezo,132997.0,2022,10,Crisis,35.4,27712.0,10379.0,1
ID_WODGZD,Western Equatoria,Ezo,132997.0,2022,12,Crisis,30.1,27712.0,10379.0,0
ID_N9S8TS,Western Equatoria,Ezo,132997.0,2023,4,Stressed,15.0,30739.0,12886.0,1
ID_NC19AR,Western Equatoria,Ezo,49341.0,2023,9,Crisis,40.6,30739.0,12886.0,0
ID_SOZ9E5,Western Equatoria,Ezo,49341.0,2023,12,Stressed,4.1,30739.0,12886.0,0
ID_GV7P2A,Western Equatoria,Ezo,49341.0,2024,4,Stressed,4.1,12794.0,5425.0,0
ID_2Q9OJF,Western Equatoria,Ezo,136987.0,2024,9,Stressed,10.1,12794.0,5425.0,0
ID_3C07BT,Western Equatoria,Ezo,107409.0,2024,12,Stressed,15.3,12794.0,5425.0,0
ID_I1RIMV,Western Equatoria,Ezo,109069.0,2025,4,Stressed,14.9,43168.0,22709.0,0
ID_N1BT9W,Western Equatoria,Ibba,47808.0,2014,10,Minimal,0.0,15340.342105263158,8577.394736842105,0
ID_NJSLEU,Western Equatoria,Ibba,48681.0,2015,1,Minimal,0.0,15340.342105263158,8577.394736842105,0
ID_1S5N18,Western Equatoria,Ibba,48681.0,2015,4,Minimal,0.0,15340.342105263158,8577.394736842105,0
ID_BYPKNX,Western Equatoria,Ibba,48681.0,2015,5,Minimal,0.0,15340.342105263158,8577.394736842105,0
ID_MFH5E8,Western Equatoria,Ibba,48681.0,2015,8,Minimal,0.0,15340.342105263158,8577.394736842105,0
ID_FZQ1W0,Western Equatoria,Ibba,48681.0,2015,10,Stressed,4.1,15340.342105263158,8577.394736842105,0
ID_9YW3DP,Western Equatoria,Ibba,49555.0,2016,1,Minimal,0.0,15279.0,8320.0,0
ID_11IKX0,Western Equatoria,Ibba,49555.0,2016,4,Minimal,0.0,15279.0,8320.0,0
ID_RB5TNG,Western Equatoria,Ibba,49555.0,2016,5,Stressed,10.1,15279.0,8320.0,0
ID_CRZXC4,Western Equatoria,Ibba,49555.0,2016,8,Stressed,10.1,15279.0,8320.0,0
ID_VNIBLW,Western Equatoria,Ibba,49555.0,2016,10,Stressed,0.0,15279.0,8320.0,0
ID_BV2IZS,Western Equatoria,Ibba,43816.0,2017,1,Minimal,0.0,13542.0,6141.0,0
ID_FWI45A,Western Equatoria,Ibba,43816.0,2017,2,Minimal,0.0,13542.0,6141.0,0
ID_4520SZ,Western Equatoria,Ibba,50428.0,2017,5,Minimal,0.0,13542.0,6141.0,0
ID_ORK64M,Western Equatoria,Ibba,50428.0,2017,6,Stressed,5.9,13542.0,6141.0,0
ID_GJ78JP,Western Equatoria,Ibba,29782.0,2017,9,Stressed,0.0,13542.0,6141.0,0
ID_3HTNCV,Western Equatoria,Ibba,29782.0,2017,10,Stressed,13.4,13542.0,6141.0,0
ID_HZTAY1,Western Equatoria,Ibba,39430.0,2018,1,Stressed,6.7,8138.0,3690.0,0
ID_2YIVFQ,Western Equatoria,Ibba,39430.0,2018,2,Stressed,5.1,8138.0,3690.0,0
ID_SX502U,Western Equatoria,Ibba,39430.0,2018,5,Stressed,10.1,8138.0,3690.0,0
ID_PVSF5Y,Western Equatoria,Ibba,39430.0,2018,9,Stressed,5.1,8138.0,3690.0,1
ID_C9LUER,Western Equatoria,Ibba,39430.0,2018,10,Crisis,76.1,8138.0,3690.0,1
ID_JQENBD,Western Equatoria,Ibba,40916.0,2019,1,Crisis,45.7,10443.0,4554.0,0
ID_0V0NJJ,Western Equatoria,Ibba,62878.0,2019,8,Stressed,14.7,10443.0,4554.0,1
ID_63XVFI,Western Equatoria,Ibba,62878.0,2019,9,Crisis,35.0,10443.0,4554.0,0
ID_UD99XR,Western Equatoria,Ibba,62878.0,2020,1,Stressed,14.3,12041.0,5930.0,0
ID_O37U9S,Western Equatoria,Ibba,63737.0,2020,1,Stressed,14.3,12041.0,5930.0,0
ID_SBU7GE,Western Equatoria,Ibba,62878.0,2020,2,Stressed,9.4,12041.0,5930.0,0
ID_3AI6AY,Western Equatoria,Ibba,62878.0,2020,5,Stressed,14.3,12041.0,5930.0,0
ID_NPE6SW,Western Equatoria,Ibba,66421.0,2022,2,Stressed,9.5,16164.0,9681.0,1
ID_YU2RNA,Western Equatoria,Ibba,66421.0,2022,4,Crisis,19.6,16164.0,9681.0,0
ID_DKN2K7,Western Equatoria,Ibba,66547.0,2022,10,Stressed,15.1,16164.0,9681.0,1
ID_IT7XXD,Western Equatoria,Ibba,66547.0,2022,12,Crisis,30.1,16164.0,9681.0,0
ID_SBRP14,Western Equatoria,Ibba,66547.0,2023,4,Stressed,10.5,17758.0,11081.0,1
ID_XHL5V3,Western Equatoria,Ibba,34992.0,2023,9,Crisis,34.6,17758.0,11081.0,0
ID_2BH1A4,Western Equatoria,Ibba,34992.0,2023,12,Stressed,14.3,17758.0,11081.0,0
ID_OGN378,Western Equatoria,Ibba,34992.0,2024,4,Stressed,14.3,14507.0,9281.0,1
ID_VPCAYP,Western Equatoria,Ibba,68544.0,2024,9,Crisis,20.0,14507.0,9281.0,0
ID_9YPDAX,Western Equatoria,Ibba,55615.0,2024,12,Stressed,14.6,14507.0,9281.0,0
ID_6KDD49,Western Equatoria,Ibba,56475.0,2025,4,Stressed,14.4,28246.0,18009.0,1
ID_IK3TDW,Western Equatoria,Maridi,100252.0,2014,10,Minimal,0.0,17340.86842105263,3714.0263157894738,0
ID_7V1QSA,Western Equatoria,Maridi,102084.0,2015,1,Minimal,0.0,17340.86842105263,3714.0263157894738,0
ID_11PTKF,Western Equatoria,Maridi,102084.0,2015,4,Minimal,0.0,17340.86842105263,3714.0263157894738,0
ID_TUWFV2,Western Equatoria,Maridi,102084.0,2015,5,Minimal,4.9,17340.86842105263,3714.0263157894738,0
ID_TTUSWE,Western Equatoria,Maridi,102084.0,2015,8,Minimal,0.0,17340.86842105263,3714.0263157894738,0
ID_TYX2CB,Western Equatoria,Maridi,102084.0,2015,10,Stressed,9.8,17340.86842105263,3714.0263157894738,0
ID_2PN4U6,Western Equatoria,Maridi,103915.0,2016,1,Minimal,0.0,16132.0,1196.0,0
ID_AVE7E5,Western Equatoria,Maridi,103915.0,2016,4,Minimal,0.0,16132.0,1196.0,0
ID_1M4WU3,Western Equatoria,Maridi,103915.0,2016,5,Stressed,14.4,16132.0,1196.0,0
ID_GA9TA7,Western Equatoria,Maridi,103915.0,2016,8,Stressed,14.4,16132.0,1196.0,0
ID_6NFCQM,Western Equatoria,Maridi,103915.0,2016,10,Minimal,4.8,16132.0,1196.0,0
ID_L8QQZY,Western Equatoria,Maridi,91881.0,2017,1,Minimal,0.0,15379.0,123.0,0
ID_EKV2DY,Western Equatoria,Maridi,91881.0,2017,2,Minimal,5.4,15379.0,123.0,0
ID_4TKVV7,Western Equatoria,Maridi,105747.0,2017,5,Minimal,6.5,15379.0,123.0,0
ID_PGF7MV,Western Equatoria,Maridi,105747.0,2017,6,Stressed,4.7,15379.0,123.0,0
ID_Q356J0,Western Equatoria,Maridi,74338.0,2017,9,Minimal,0.0,15379.0,123.0,1
ID_JE3MKR,Western Equatoria,Maridi,74338.0,2017,10,Crisis,25.6,15379.0,123.0,0
ID_4L2E4F,Western Equatoria,Maridi,76567.0,2018,1,Stressed,9.4,11991.0,889.0,0
ID_4N3ZA0,Western Equatoria,Maridi,76567.0,2018,2,Stressed,10.4,11991.0,889.0,0
ID_CO76O8,Western Equatoria,Maridi,76567.0,2018,5,Stressed,10.4,11991.0,889.0,0
ID_QHE4QG,Western Equatoria,Maridi,76568.0,2018,9,Stressed,14.4,11991.0,889.0,1
ID_FULZ2A,Western Equatoria,Maridi,76568.0,2018,10,Crisis,24.8,11991.0,889.0,0
ID_DS83GY,Western Equatoria,Maridi,79454.0,2019,1,Stressed,10.4,12826.0,1391.0,0
ID_ZIEPO7,Western Equatoria,Maridi,92205.0,2019,8,Minimal,0.0,12826.0,1391.0,0
ID_72NRCM,Western Equatoria,Maridi,92205.0,2019,9,Stressed,9.8,12826.0,1391.0,0
ID_UZ8DU9,Western Equatoria,Maridi,92205.0,2020,1,Stressed,5.4,15357.0,3490.0,0
ID_V45D3D,Western Equatoria,Maridi,93897.0,2020,1,Stressed,0.0,15357.0,3490.0,0
ID_GC50I3,Western Equatoria,Maridi,92205.0,2020,2,Stressed,0.0,15357.0,3490.0,0
ID_2BUHBC,Western Equatoria,Maridi,92205.0,2020,5,Stressed,5.4,15357.0,3490.0,0
ID_PLA8JZ,Western Equatoria,Maridi,110304.0,2022,2,Stressed,0.0,16821.0,4232.0,0
ID_9DS2UL,Western Equatoria,Maridi,110304.0,2022,4,Stressed,15.4,16821.0,4232.0,0
ID_K3FUQV,Western Equatoria,Maridi,110513.0,2022,10,Stressed,10.0,16821.0,4232.0,0
ID_U5OEJ8,Western Equatoria,Maridi,110513.0,2022,12,Stressed,20.8,16821.0,4232.0,0
ID_1O082S,Western Equatoria,Maridi,110513.0,2023,4,Stressed,10.0,18505.0,5538.0,1
ID_FR23C6,Western Equatoria,Maridi,87140.0,2023,9,Crisis,25.3,18505.0,5538.0,0
ID_0CJBMU,Western Equatoria,Maridi,87140.0,2023,12,Stressed,14.9,18505.0,5538.0,0
ID_VHGQK8,Western Equatoria,Maridi,87140.0,2024,4,Stressed,10.3,21210.0,8196.0,1
ID_20PS5I,Western Equatoria,Maridi,113829.0,2024,9,Crisis,25.2,21210.0,8196.0,0
ID_5FTOJT,Western Equatoria,Maridi,109535.0,2024,12,Stressed,14.9,21210.0,8196.0,0
ID_BPGT99,Western Equatoria,Maridi,111227.0,2025,4,Stressed,4.6,27119.0,10119.0,0
ID_67ST8L,Western Equatoria,Mundri East,58872.0,2014,10,Stressed,5.1,4662.763157894737,-5638.736842105263,0
ID_I72W4O,Western Equatoria,Mundri East,59947.0,2015,1,Minimal,0.0,4662.763157894737,-5638.736842105263,0
ID_EBMQPJ,Western Equatoria,Mundri East,59947.0,2015,4,Stressed,5.0,4662.763157894737,-5638.736842105263,0
ID_BMWMNO,Western Equatoria,Mundri East,59947.0,2015,5,Stressed,10.0,4662.763157894737,-5638.736842105263,0
ID_HG3VTL,Western Equatoria,Mundri East,59947.0,2015,8,Stressed,5.0,4662.763157894737,-5638.736842105263,1
ID_1DRZ0X,Western Equatoria,Mundri East,59947.0,2015,10,Crisis,20.0,4662.763157894737,-5638.736842105263,0
ID_V6DDD2,Western Equatoria,Mundri East,61023.0,2016,1,Stressed,0.0,2524.0,-5819.0,0
ID_7D9ALK,Western Equatoria,Mundri East,61023.0,2016,4,Stressed,0.0,2524.0,-5819.0,1
ID_7YBZGA,Western Equatoria,Mundri East,61023.0,2016,5,Crisis,39.3,2524.0,-5819.0,1
ID_ZNI37Z,Western Equatoria,Mundri East,61023.0,2016,8,Crisis,39.3,2524.0,-5819.0,1
ID_CGACEP,Western Equatoria,Mundri East,61023.0,2016,10,Crisis,19.7,2524.0,-5819.0,0
ID_L2U5CF,Western Equatoria,Mundri East,53955.0,2017,1,Stressed,4.9,2481.0,-6632.0,0
ID_P37CDH,Western Equatoria,Mundri East,53955.0,2017,2,Stressed,0.0,2481.0,-6632.0,0
ID_ZG58XY,Western Equatoria,Mundri East,62098.0,2017,5,Stressed,16.7,2481.0,-6632.0,1
ID_JWWBK8,Western Equatoria,Mundri East,62098.0,2017,6,Crisis,25.8,2481.0,-6632.0,1
ID_R1Z4QT,Western Equatoria,Mundri East,65704.0,2017,9,Crisis,19.3,2481.0,-6632.0,1
ID_7ZVNBI,Western Equatoria,Mundri East,65704.0,2017,10,Crisis,35.0,2481.0,-6632.0,1
ID_1CAO8W,Western Equatoria,Mundri East,59104.0,2018,1,Crisis,45.7,2938.0,-6875.0,1
ID_81AYUA,Western Equatoria,Mundri East,59104.0,2018,2,Crisis,45.7,2938.0,-6875.0,1
ID_M75PSZ,Western Equatoria,Mundri East,59104.0,2018,5,Emergency,71.1,2938.0,-6875.0,1
ID_1CTW68,Western Equatoria,Mundri East,59104.0,2018,9,Emergency,76.1,2938.0,-6875.0,1
ID_9MW68M,Western Equatoria,Mundri East,59104.0,2018,10,Crisis,60.9,2938.0,-6875.0,1
ID_1INUFN,Western Equatoria,Mundri East,61332.0,2019,1,Crisis,35.5,2703.0,-6124.0,0
ID_CC8UUX,Western Equatoria,Mundri East,95873.0,2019,8,Stressed,14.7,2703.0,-6124.0,1
ID_OP63CT,Western Equatoria,Mundri East,95873.0,2019,9,Crisis,44.9,2703.0,-6124.0,0
ID_ZRBZIR,Western Equatoria,Mundri East,95873.0,2020,1,Stressed,14.6,3983.0,-5177.0,1
ID_JYZ8XU,Western Equatoria,Mundri East,96865.0,2020,1,Crisis,19.8,3983.0,-5177.0,0
ID_KU8NIA,Western Equatoria,Mundri East,95873.0,2020,2,Stressed,10.3,3983.0,-5177.0,1
ID_RN4FLH,Western Equatoria,Mundri East,95873.0,2020,5,Crisis,25.0,3983.0,-5177.0,0
ID_W3CHNJ,Western Equatoria,Mundri East,100085.0,2022,2,Stressed,14.6,5831.0,-3887.0,1
ID_6GDTGC,Western Equatoria,Mundri East,100085.0,2022,4,Crisis,40.0,5831.0,-3887.0,1
ID_G8ZF2L,Western Equatoria,Mundri East,100275.0,2022,10,Emergency,50.0,5831.0,-3887.0,1
ID_4C0BB6,Western Equatoria,Mundri East,100275.0,2022,12,Crisis,44.9,5831.0,-3887.0,1
ID_PYMA1T,Western Equatoria,Mundri East,100275.0,2023,4,Crisis,44.9,5658.0,-4351.0,1
ID_6SIF6D,Western Equatoria,Mundri East,80190.0,2023,9,Crisis,49.9,5658.0,-4351.0,1
ID_OHE7KY,Western Equatoria,Mundri East,80190.0,2023,12,Crisis,29.9,5658.0,-4351.0,1
ID_87Q19U,Western Equatoria,Mundri East,80190.0,2024,4,Crisis,34.9,8476.0,-3500.0,1
ID_9Q44DV,Western Equatoria,Mundri East,103283.0,2024,9,Crisis,49.9,8476.0,-3500.0,1
ID_VPGB8I,Western Equatoria,Mundri East,64182.0,2024,12,Crisis,30.0,8476.0,-3500.0,1
ID_Y525FN,Western Equatoria,Mundri East,65173.0,2025,4,Crisis,20.3,9700.0,-5725.0,1
